,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
53,10,7978.0,0.25068939583855604,0.749310604161444,1387.0,5244.0,734.0,613.0,0.12278353964536637,0.8772164603546336,0.6935,0.6539368222536539,0.8311606919027326,0.7853582301773168,0.6731375879640864,0.8741877718300436,90622
54,2,7978.0,0.25068939583855604,0.749310604161444,1371.0,5257.0,721.0,629.0,0.12060889929742391,0.8793911007025761,0.6855,0.6553537284894837,0.8307846578089747,0.782445550351288,0.6700879765395894,0.8749423302107728,25049
55,3,7978.0,0.25068939583855604,0.749310604161444,1396.0,5201.0,777.0,604.0,0.12997658079625296,0.870023419203747,0.698,0.6424298205246204,0.8268989721734771,0.7840117096018735,0.6690630242032111,0.8734645784543327,25049
56,4,7978.0,0.25068939583855604,0.749310604161444,1373.0,5227.0,751.0,627.0,0.12562730010036804,0.874372699899632,0.6865,0.646421845574388,0.8272750062672349,0.7804363499498159,0.6658583899127061,0.8744298678487789,25049
57,5,7978.0,0.25068939583855604,0.749310604161444,1411.0,5188.0,790.0,589.0,0.13215122114419542,0.8678487788558046,0.7055,0.6410722398909586,0.8271496615693156,0.7866743894279022,0.671744822661271,0.8747144948143193,25049
58,6,7978.0,0.25068939583855604,0.749310604161444,1388.0,5226.0,752.0,612.0,0.12579458012713285,0.8742054198728672,0.694,0.6485981308411215,0.8290298320381048,0.7841027099364335,0.6705314009661836,0.874292949146872,25049
59,7,7978.0,0.25068939583855604,0.749310604161444,1426.0,5132.0,846.0,574.0,0.14151890264302447,0.8584810973569755,0.713,0.6276408450704225,0.8220105289546252,0.7857405486784877,0.6676029962546816,0.8744154817664771,25049
60,8,7978.0,0.25068939583855604,0.749310604161444,1392.0,5209.0,769.0,608.0,0.12863834058213452,0.8713616594178655,0.696,0.6441462285978714,0.8274003509651542,0.7836808297089327,0.669069935111752,0.8717714118434259,25049
61,9,7978.0,0.25068939583855604,0.749310604161444,1396.0,5154.0,824.0,604.0,0.13783874205419877,0.8621612579458012,0.698,0.6288288288288288,0.821007771371271,0.7800806289729005,0.6616113744075829,0.8704366426898629,25049
62,10,7978.0,0.25068939583855604,0.749310604161444,1420.0,5146.0,832.0,580.0,0.1391769822683172,0.8608230177316828,0.71,0.6305506216696269,0.8230132865379794,0.7854115088658413,0.6679209783631233,0.8738667196386751,25049
63,2,7978.0,0.25068939583855604,0.749310604161444,1399.0,5207.0,771.0,601.0,0.12897290063566413,0.8710270993643359,0.6995,0.6447004608294931,0.8280270744547505,0.7852635496821679,0.6709832134292566,0.8745904148544664,98126
64,3,7978.0,0.25068939583855604,0.749310604161444,1422.0,5158.0,820.0,578.0,0.13716962194713955,0.8628303780528604,0.711,0.6342551293487957,0.8247681123088494,0.7869151890264302,0.6704384724186705,0.8736827116092338,98126
65,4,7978.0,0.25068939583855604,0.749310604161444,1444.0,5139.0,839.0,556.0,0.14034794245567084,0.8596520575443292,0.722,0.6325010950503723,0.8251441464026071,0.7908260287721646,0.6742937193555918,0.8763243141518903,98126
66,5,7978.0,0.25068939583855604,0.749310604161444,1432.0,5115.0,863.0,568.0,0.14436266309802614,0.8556373369019739,0.716,0.6239651416122004,0.8206317372775132,0.7858186684509869,0.6668218859138533,0.8736172214787554,98126
67,6,7978.0,0.25068939583855604,0.749310604161444,1438.0,5093.0,885.0,562.0,0.14804282368685184,0.8519571763131482,0.719,0.6190271201033147,0.8186262221108047,0.785478588156574,0.6652787416146195,0.872399255603881,98126
68,7,7978.0,0.25068939583855604,0.749310604161444,1374.0,5226.0,752.0,626.0,0.12579458012713285,0.8742054198728672,0.687,0.6462841015992474,0.8272750062672349,0.7806027099364337,0.666020358700921,0.8730768233522916,98126
69,8,7978.0,0.25068939583855604,0.749310604161444,1386.0,5229.0,749.0,614.0,0.12529274004683844,0.8747072599531616,0.693,0.6491803278688525,0.829155176736024,0.7838536299765808,0.6703748488512696,0.8727813231850117,98126
