,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
10,6,20136.0,0.25039729837107666,0.7496027016289233,3444.0,12390.0,2704.0,1598.0,0.17914403074069163,0.8208559692593084,0.6830622768742562,0.5601821730644112,0.7863528009535161,0.7519591230667824,0.6155495978552279,0.8419039968859433,66949
11,7,20136.0,0.25039729837107666,0.7496027016289233,3433.0,12530.0,2564.0,1609.0,0.16986882204849607,0.8301311779515039,0.6808806029353431,0.5724528931132232,0.7927592371871275,0.7555058904434235,0.6219766283177824,0.8467701833287282,66949
12,8,20136.0,0.25039729837107666,0.7496027016289233,3442.0,12487.0,2607.0,1600.0,0.17271763614681335,0.8272823638531867,0.682665608885363,0.5690196726731691,0.7910707191100517,0.7549739863692748,0.620683437021008,0.8465326923643962,66949
13,9,20136.0,0.25039729837107666,0.7496027016289233,3354.0,12851.0,2243.0,1688.0,0.14860209354710485,0.8513979064528951,0.6652122173740579,0.599249597998928,0.804777512912197,0.7583050619134766,0.6305103863145033,0.8501801378293804,66949
14,3,20136.0,0.25039729837107666,0.7496027016289233,3515.0,12202.0,2892.0,1527.0,0.19159931098449712,0.8084006890155029,0.6971439904799682,0.5486186982987358,0.7805423122765197,0.7527723397477355,0.6140274259760677,0.841863105446251,66949
15,4,20136.0,0.25039729837107666,0.7496027016289233,3643.0,11999.0,3095.0,1399.0,0.20504836358818068,0.7949516364118193,0.7225307417691392,0.5406648857227664,0.7768176400476758,0.7587411890904793,0.6185059422750425,0.8434580292733301,66949
16,5,20136.0,0.25039729837107666,0.7496027016289233,3461.0,12396.0,2698.0,1581.0,0.17874652179674044,0.8212534782032596,0.6864339547798493,0.5619418736807923,0.7874950337703616,0.7538437164915543,0.6179805374520131,0.8453266839717699,74287
17,6,20136.0,0.25039729837107666,0.7496027016289233,3328.0,12652.0,2442.0,1714.0,0.16178614018815418,0.8382138598118458,0.660055533518445,0.5767764298093587,0.7936034962256655,0.7491346966651454,0.6156122826489085,0.8441303597022325,74287
18,7,20136.0,0.25039729837107666,0.7496027016289233,3423.0,12479.0,2615.0,1619.0,0.1732476480720816,0.8267523519279184,0.6788972629908766,0.5669095727061941,0.7897298371076679,0.7528248074593975,0.617870036101083,0.8457679751384252,74287
19,8,20136.0,0.25039729837107666,0.7496027016289233,3176.0,13137.0,1957.0,1866.0,0.12965416721876244,0.8703458327812376,0.6299087663625546,0.6187414767192675,0.8101410409217322,0.7501272995718961,0.6242751842751842,0.8501059366854398,74287
20,9,20136.0,0.25039729837107666,0.7496027016289233,3424.0,12547.0,2547.0,1618.0,0.16874254670730093,0.8312574532926991,0.6790955969853233,0.5734382850443812,0.7931565355582042,0.7551765251390112,0.6218105874875148,0.8481693748660712,74287
21,3,20136.0,0.25039729837107666,0.7496027016289233,3512.0,12178.0,2916.0,1530.0,0.19318934676030208,0.8068106532396979,0.6965489884966283,0.5463596764156814,0.7792014302741359,0.7516798208681631,0.6123801220575414,0.8411626621525601,74287
22,4,20136.0,0.25039729837107666,0.7496027016289233,3492.0,12318.0,2776.0,1550.0,0.18391413806810653,0.8160858619318935,0.6925823086076953,0.5571155073388641,0.7851609058402861,0.7543340852697944,0.6175066312997347,0.8454133811822746,74287
23,5,20136.0,0.25039729837107666,0.7496027016289233,3442.0,12450.0,2644.0,1600.0,0.17516894130117933,0.8248310586988207,0.682665608885363,0.5655603023332237,0.789233214143822,0.7537483337920918,0.6186196980589505,0.8458226634970369,74287
24,6,20136.0,0.25039729837107666,0.7496027016289233,3523.0,12346.0,2748.0,1519.0,0.18205909632966744,0.8179409036703326,0.6987306624355415,0.5617923776112262,0.7880909813269765,0.758335783052937,0.6228233006275966,0.8450715723709892,52542
25,7,20136.0,0.25039729837107666,0.7496027016289233,3468.0,12553.0,2541.0,1574.0,0.16834503776334964,0.8316549622366504,0.6878222927409758,0.5771342985521717,0.7956396503774334,0.7597386274888132,0.6276355080988146,0.8453555786619638,52542
26,8,20136.0,0.25039729837107666,0.7496027016289233,3506.0,12306.0,2788.0,1536.0,0.184709155956009,0.815290844043991,0.6953589845299485,0.5570384493168097,0.7852602304330553,0.7553249142869698,0.618560338743825,0.8464923002417694,52542
27,9,20136.0,0.25039729837107666,0.7496027016289233,3288.0,12891.0,2203.0,1754.0,0.14595203392076317,0.8540479660792368,0.6521221737405791,0.5987980331451466,0.8034862932061978,0.753085069909908,0.6243235545428653,0.8475861725333882,52542
28,3,20136.0,0.25039729837107666,0.7496027016289233,3510.0,12282.0,2812.0,1532.0,0.18629919173181397,0.813700808268186,0.696152320507735,0.555204049351471,0.7842669845053635,0.7549265643879606,0.617740232312566,0.8429032091738526,52542
29,4,20136.0,0.25039729837107666,0.7496027016289233,3360.0,12648.0,2446.0,1682.0,0.16205114615078842,0.8379488538492116,0.6664022213407378,0.5787116775749225,0.7949940405244339,0.7521755375949747,0.6194690265486725,0.8450053471601762,52542
30,5,20136.0,0.25039729837107666,0.7496027016289233,3279.0,12684.0,2410.0,1763.0,0.15966609248708097,0.840333907512919,0.6503371677905593,0.5763754614167692,0.7927592371871275,0.7453355376517392,0.611126642437797,0.8431738784432051,52542
31,6,20136.0,0.25039729837107666,0.7496027016289233,3329.0,12715.0,2379.0,1713.0,0.15761229627666618,0.8423877037233338,0.6602538675128917,0.5832165381920112,0.7967818831942789,0.7513207856181128,0.6193488372093023,0.8451367595279025,52542
32,7,20136.0,0.25039729837107666,0.7496027016289233,3375.0,12635.0,2459.0,1667.0,0.16291241552934943,0.8370875844706506,0.6693772312574375,0.5785053136784367,0.795093365117203,0.753232407864044,0.6206325855093784,0.8475223125086757,2019
33,8,20136.0,0.25039729837107666,0.7496027016289233,3341.0,12841.0,2253.0,1701.0,0.14926460845369016,0.8507353915463098,0.6626338754462515,0.5972470504111548,0.8036352800953516,0.7566846334962807,0.6282437006393381,0.8478298129815813,2019
34,9,20136.0,0.25039729837107666,0.7496027016289233,3415.0,12608.0,2486.0,1627.0,0.16470120577713,0.83529879422287,0.6773105910353034,0.5787154719539062,0.7957389749702026,0.7563046926290867,0.6241432879466325,0.8492247734637893,2019
35,3,20136.0,0.25039729837107666,0.7496027016289233,3508.0,12278.0,2816.0,1534.0,0.1865641976944481,0.8134358023055519,0.6957556525188417,0.5547122074636306,0.783969010727056,0.7545957274121968,0.6172796058419848,0.8422564556046422,2019
36,4,20136.0,0.25039729837107666,0.7496027016289233,3521.0,12114.0,2980.0,1521.0,0.19742944216244862,0.8025705578375514,0.6983339944466481,0.5416089832333487,0.7764700039729837,0.7504522761420998,0.6100667070952092,0.8402260024670468,2019
37,5,20136.0,0.25039729837107666,0.7496027016289233,3356.0,12653.0,2441.0,1686.0,0.16171988869749565,0.8382801113025043,0.6656088853629513,0.5789201311022943,0.7950437028208185,0.7519444983327278,0.6192453178337486,0.8463081573639255,2019
38,6,20136.0,0.25039729837107666,0.7496027016289233,3427.0,12493.0,2601.0,1615.0,0.17232012720286205,0.827679872797138,0.6796905989686632,0.568513603185136,0.7906237584425904,0.7536852358829006,0.6191508581752484,0.8450291304204086,2019
39,7,20136.0,0.25039729837107666,0.7496027016289233,3423.0,12465.0,2629.0,1619.0,0.17417516894130114,0.8258248310586989,0.6788972629908766,0.5655981493721084,0.7890345649582837,0.7523610470247877,0.6170903190914008,0.8430997955585695,2019
40,8,20136.0,0.25039729837107666,0.7496027016289233,3437.0,12676.0,2418.0,1605.0,0.16019610441234933,0.8398038955876507,0.6816739389131297,0.5870196413321948,0.8002085816448152,0.7607389172503902,0.6308158208681288,0.8505942950554943,7332
41,9,20136.0,0.25039729837107666,0.7496027016289233,3350.0,12677.0,2417.0,1692.0,0.16012985292169069,0.8398701470783093,0.6644188813962714,0.5808912779608115,0.795937624155741,0.7521445142372903,0.6198538255157738,0.8454058257266759,7332
42,3,20136.0,0.25039729837107666,0.7496027016289233,3518.0,12188.0,2906.0,1524.0,0.19252683185371666,0.8074731681462833,0.6977389924633082,0.5476338729763387,0.7799960270162892,0.7526060803047958,0.6136403279260422,0.8405991762740088,7332
43,4,20136.0,0.25039729837107666,0.7496027016289233,3712.0,11893.0,3201.0,1330.0,0.21207102159798596,0.787928978402014,0.7362157873859579,0.5369593519456097,0.7749801350814461,0.7620723828939859,0.6209953994144709,0.8449716038384762,7332
44,5,20136.0,0.25039729837107666,0.7496027016289233,3396.0,12328.0,2766.0,1646.0,0.1832516231615211,0.8167483768384789,0.6735422451408172,0.5511197663096398,0.7808899483512117,0.745145310989648,0.6062120671188861,0.8381639018254349,7332
45,6,20136.0,0.25039729837107666,0.7496027016289233,3460.0,12525.0,2569.0,1582.0,0.17020007950178884,0.8297999204982112,0.6862356207854026,0.5738928512191076,0.7938518077075885,0.7580177706418069,0.6250564537982116,0.8478767882055211,7332
