,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
36,2,20136.0,0.25039729837107666,0.7496027016289233,3811.0,10829.0,4265.0,1231.0,0.28256260765867236,0.7174373923413276,0.7558508528361761,0.4718920257553244,0.7270560190703218,0.7366441225887519,0.5810336941606952,0.819196620390837,45301
37,3,20136.0,0.25039729837107666,0.7496027016289233,3568.0,11464.0,3630.0,1474.0,0.24049291109049953,0.7595070889095005,0.7076556921856406,0.495693248124479,0.7465236392530791,0.7335813905475705,0.5830065359477125,0.8199887474957277,45301
38,4,20136.0,0.25039729837107666,0.7496027016289233,3783.0,10880.0,4214.0,1259.0,0.27918378163508684,0.7208162183649132,0.7502975009916699,0.473052394647993,0.7281982518871672,0.7355568596782915,0.580259222333001,0.819490264815171,45301
39,5,20136.0,0.25039729837107666,0.7496027016289233,3774.0,10912.0,4182.0,1268.0,0.2770637339340135,0.7229362660659865,0.7485124950416502,0.47435897435897434,0.7293404847040127,0.7357243805538183,0.580704723803662,0.8189552202994778,45301
40,6,20136.0,0.25039729837107666,0.7496027016289233,3553.0,11489.0,3605.0,1489.0,0.23883662382403603,0.761163376175964,0.7046806822689409,0.496367700474993,0.7470202622169249,0.7329220292224524,0.5824590163934426,0.8202793631678609,45301
41,7,20136.0,0.25039729837107666,0.7496027016289233,3637.0,11287.0,3807.0,1405.0,0.25221942493706107,0.7477805750629389,0.7213407378024593,0.4885814078452445,0.7411601112435439,0.7345606564326992,0.5825724811789205,0.821044132953523,45301
42,8,20136.0,0.25039729837107666,0.7496027016289233,3790.0,10884.0,4210.0,1252.0,0.2789187756724526,0.7210812243275474,0.7516858389527965,0.47375,0.7287445371473977,0.7363835316401719,0.5811992025762919,0.8184640039962184,45301
43,9,20136.0,0.25039729837107666,0.7496027016289233,3572.0,11394.0,3700.0,1470.0,0.24513051543659736,0.7548694845634026,0.7084490281634273,0.4911991199119912,0.7432459276916965,0.731659256363415,0.5801526717557253,0.819641222818033,45301
44,10,20136.0,0.25039729837107666,0.7496027016289233,3642.0,11215.0,3879.0,1400.0,0.25698953226447596,0.743010467735524,0.7223324077746925,0.48424411647387317,0.7378327373857767,0.7326714377551082,0.5797978189922789,0.8192774637657432,45301
45,2,20136.0,0.25039729837107666,0.7496027016289233,3769.0,10931.0,4163.0,1273.0,0.2758049556115013,0.7241950443884987,0.7475208250694169,0.4751638930912758,0.7300357568533969,0.7358579347289578,0.5810081701865267,0.8191178465537687,53647
