,cluster,size,high_cost%,low_cost%,TP,TN,FP,FN,FPR,specificity,sensitivity,precision,accuracy,balanced accuracy,f1,auc,seed_number
14,7,18709.0,0.25255224758137795,0.747447752418622,3208.0,10722.0,3262.0,1517.0,0.23326659038901598,0.766733409610984,0.678941798941799,0.49582689335394126,0.7445614410176921,0.7228376042763915,0.5731129968736043,0.8141158451684767,21274
15,8,18709.0,0.25255224758137795,0.747447752418622,3198.0,10679.0,3305.0,1527.0,0.236341533180778,0.763658466819222,0.6768253968253968,0.49177302783330773,0.7417285798278903,0.7202419318223094,0.5696473102956894,0.8088974247212234,21274
16,9,18709.0,0.25255224758137795,0.747447752418622,3316.0,10453.0,3531.0,1409.0,0.2525028604118993,0.7474971395881007,0.7017989417989418,0.48429969329633415,0.7359559570260302,0.7246480406935212,0.573107500864155,0.8128438169699612,21274
17,10,18709.0,0.25255224758137795,0.747447752418622,3239.0,10640.0,3344.0,1486.0,0.23913043478260865,0.7608695652173914,0.6855026455026455,0.49202491265380527,0.741835480250147,0.7231861053600184,0.5728687654757694,0.8106317726683858,21274
18,2,18709.0,0.25255224758137795,0.747447752418622,3222.0,10689.0,3295.0,1503.0,0.23562643020594964,0.7643735697940504,0.6819047619047619,0.4943992634647844,0.7435458870062537,0.7231391658494062,0.5732076143035048,0.8123607403169761,30925
19,3,18709.0,0.25255224758137795,0.747447752418622,3206.0,10728.0,3256.0,1519.0,0.232837528604119,0.767162471395881,0.6785185185185185,0.49613122872175797,0.7447752418622053,0.7228404949571998,0.573165281129883,0.8131901311249138,30925
20,4,18709.0,0.25255224758137795,0.747447752418622,3213.0,10704.0,3280.0,1512.0,0.23455377574370706,0.7654462242562929,0.68,0.4948405975666102,0.7438665882730237,0.7227231121281465,0.5728293813513995,0.813026845495381,30925
21,5,18709.0,0.25255224758137795,0.747447752418622,3212.0,10564.0,3420.0,1513.0,0.24456521739130432,0.7554347826086957,0.6797883597883598,0.48431845597104944,0.7363301085039285,0.7176115711985278,0.5656423351237123,0.8061550842686426,30925
22,6,18709.0,0.25255224758137795,0.747447752418622,3222.0,10718.0,3266.0,1503.0,0.23355263157894735,0.7664473684210527,0.6819047619047619,0.4966091245376079,0.7450959431289753,0.7241760651629072,0.5746900918576652,0.813176192292325,30925
23,7,18709.0,0.25255224758137795,0.747447752418622,3196.0,10648.0,3336.0,1529.0,0.23855835240274603,0.761441647597254,0.6764021164021164,0.48928352725045926,0.7399647228606553,0.7189218819996852,0.5678244647774717,0.8101339550567238,30925
24,8,18709.0,0.25255224758137795,0.747447752418622,3271.0,10613.0,3371.0,1454.0,0.24106121281464532,0.7589387871853547,0.6922751322751323,0.4924721469436917,0.7421027313057886,0.7256069597302435,0.5755256444092549,0.8133772156841379,30925
25,9,18709.0,0.25255224758137795,0.747447752418622,3134.0,10841.0,3143.0,1591.0,0.2247568649885584,0.7752431350114416,0.6632804232804232,0.4992830970208698,0.746966700518467,0.7192617791459324,0.5697145973459371,0.8074412556148827,30925
26,10,18709.0,0.25255224758137795,0.747447752418622,3216.0,10691.0,3293.0,1509.0,0.23548340961098402,0.764516590389016,0.6806349206349206,0.4940851129205715,0.7433320861617403,0.7225757555119683,0.5725476232864517,0.8115910397975614,30925
27,2,18709.0,0.25255224758137795,0.747447752418622,3192.0,10757.0,3227.0,1533.0,0.2307637299771167,0.7692362700228833,0.6755555555555556,0.49727371864776443,0.7455769950291303,0.7223959127892194,0.5728643216080402,0.8126728430375456,59412
28,3,18709.0,0.25255224758137795,0.747447752418622,3224.0,10685.0,3299.0,1501.0,0.235912471395881,0.764087528604119,0.6823280423280423,0.49425111145178596,0.743438986583997,0.7232077854660807,0.5732574679943101,0.813128586865715,59412
29,4,18709.0,0.25255224758137795,0.747447752418622,3186.0,10606.0,3378.0,1539.0,0.24156178489702518,0.7584382151029748,0.6742857142857143,0.4853747714808044,0.7371853118819819,0.7163619646943445,0.5644432633537071,0.8028103395566211,59412
30,5,18709.0,0.25255224758137795,0.747447752418622,3205.0,10715.0,3269.0,1520.0,0.23376716247139584,0.7662328375286042,0.6783068783068783,0.4950571516836577,0.7440269389064087,0.7222698579177412,0.5723725332618983,0.8119136155606408,59412
31,6,18709.0,0.25255224758137795,0.747447752418622,3305.0,10400.0,3584.0,1420.0,0.25629290617848965,0.7437070938215103,0.6994708994708995,0.47975032660763534,0.7325351435138169,0.7215889966462049,0.5691406922679525,0.8075694520116716,59412
32,7,18709.0,0.25255224758137795,0.747447752418622,3299.0,10518.0,3466.0,1426.0,0.24785469107551483,0.7521453089244852,0.6982010582010582,0.4876570583887657,0.7385215671601902,0.7251731835627717,0.5742384682332463,0.8116789028731248,59412
33,8,18709.0,0.25255224758137795,0.747447752418622,3213.0,10667.0,3317.0,1512.0,0.23719965675057209,0.7628003432494279,0.68,0.4920367534456355,0.7418889304612754,0.721400171624714,0.5709462461128388,0.8085655942392213,59412
34,9,18709.0,0.25255224758137795,0.747447752418622,3300.0,10466.0,3518.0,1425.0,0.25157322654462244,0.7484267734553776,0.6984126984126984,0.48401290701085364,0.7357956063926453,0.723419735934038,0.5717751017932946,0.8117611359316164,59412
35,10,18709.0,0.25255224758137795,0.747447752418622,3318.0,10360.0,3624.0,1407.0,0.2591533180778032,0.7408466819221968,0.7022222222222222,0.47796024200518583,0.7310919878133518,0.7215344520722096,0.5687837490357418,0.8070548200210672,59412
36,2,18709.0,0.25255224758137795,0.747447752418622,3222.0,10691.0,3293.0,1503.0,0.23548340961098402,0.764516590389016,0.6819047619047619,0.4945510360706063,0.7436527874285104,0.7232106761468889,0.5733096085409252,0.8126339928928602,50322
37,3,18709.0,0.25255224758137795,0.747447752418622,3218.0,10724.0,3260.0,1507.0,0.23312356979405036,0.7668764302059496,0.681058201058201,0.4967582587218277,0.745202843551232,0.7239673156320754,0.5744889761670982,0.8132259619459276,50322
38,4,18709.0,0.25255224758137795,0.747447752418622,3201.0,10742.0,3242.0,1524.0,0.23183638443935928,0.7681636155606407,0.6774603174603174,0.49681825236690985,0.7452562937623604,0.7228119665104791,0.5732449856733525,0.8122489875049944,50322
39,5,18709.0,0.25255224758137795,0.747447752418622,3211.0,10698.0,3286.0,1514.0,0.23498283752860416,0.7650171624713958,0.6795767195767196,0.49422810527935973,0.743438986583997,0.7222969410240577,0.5722687577971841,0.8120453155836451,50322
40,6,18709.0,0.25255224758137795,0.747447752418622,3194.0,10682.0,3302.0,1531.0,0.2361270022883295,0.7638729977116705,0.675978835978836,0.4916871921182266,0.741675129616762,0.7199259168452532,0.5692897246234738,0.8103032869008268,50322
41,7,18709.0,0.25255224758137795,0.747447752418622,3209.0,10619.0,3365.0,1516.0,0.24063215102974833,0.7593678489702517,0.6791534391534392,0.4881350775783389,0.739109519482602,0.7192606440618454,0.56801486857244,0.8077542891044035,50322
42,8,18709.0,0.25255224758137795,0.747447752418622,3192.0,10771.0,3213.0,1533.0,0.22976258581235698,0.770237414187643,0.6755555555555556,0.49836065573770494,0.7463252979849271,0.7228964848715993,0.5735849056603775,0.8131166457811194,50322
